id,title,matched_shwapno_name,score,status,image_link,source
INV-0405,Standard Horlicks Jar 500g,,,not_matched,https://luckystore.com/images/products/INV-0405.jpg,placeholder
INV-0406,Diploma IFCMP 500g,,,not_matched,https://luckystore.com/images/products/INV-0406.jpg,placeholder
INV-0407,Jirashail (Nobanno) Loose,,,not_matched,https://luckystore.com/images/products/INV-0407.jpg,placeholder
INV-0408,Boost Standard Jar 400g,,,not_matched,https://luckystore.com/images/products/INV-0408.jpg,placeholder
INV-0409,Maltova 400g,,,not_matched,https://luckystore.com/images/products/INV-0409.jpg,placeholder
INV-0410,Junior Horlicks Stage II 500g,Horlicks Junior Stage-1 500gm (Jar),0.755,needs_review,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/68b574f77d266676045745fa_Horlicks-Junior-Stage-1-500gm-Jar_1_415.webp,shwapno_match_review
INV-0411,Junior Horlicks Stage I 500g,Horlicks Junior Stage-1 500gm (Jar),0.801,needs_review,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/68b574f77d266676045745fa_Horlicks-Junior-Stage-1-500gm-Jar_1_415.webp,shwapno_match_review
INV-0412,Mother Horlicks 350g,,,not_matched,https://luckystore.com/images/products/INV-0412.jpg,placeholder
INV-0413,Horlicks Pouch 400g,Horlicks 400gm (Pouch),0.853,needs_review,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/67dab556ac5a5cedd1d79685_Horlicks-400gm-Pouch_1_415.webp,shwapno_match_review
INV-0414,Standard Horlicks Jar 1000g,,,not_matched,https://luckystore.com/images/products/INV-0414.jpg,placeholder
INV-0415,Dry Cake,,,not_matched,https://luckystore.com/images/products/INV-0415.jpg,placeholder
INV-0416,Nazirshail (Rahman) Loose,,,not_matched,https://luckystore.com/images/products/INV-0416.jpg,placeholder
INV-0417,Nido 1+ 350g,,,not_matched,https://luckystore.com/images/products/INV-0417.jpg,placeholder
INV-0418,Shukran Rice Atosh 50KG,,,not_matched,https://luckystore.com/images/products/INV-0418.jpg,placeholder
INV-0419,Kellogs Fruit Loops 285g,,,not_matched,https://luckystore.com/images/products/INV-0419.jpg,placeholder
INV-0420,Sugar,,,not_matched,https://luckystore.com/images/products/INV-0420.jpg,placeholder
INV-0421,Kellogs Chocos Fills Centred Pillow 250g,,,not_matched,https://luckystore.com/images/products/INV-0421.jpg,placeholder
INV-0422,Katari C 25KG (Nobanno),,,not_matched,https://luckystore.com/images/products/INV-0422.jpg,placeholder
INV-0423,Nido Fortigo 350g,,,not_matched,https://luckystore.com/images/products/INV-0423.jpg,placeholder
INV-0424,Chona Boot,,,not_matched,https://luckystore.com/images/products/INV-0424.jpg,placeholder
INV-0425,Nazirshail 25KG (Rupchanda),,,not_matched,https://luckystore.com/images/products/INV-0425.jpg,placeholder
INV-0426,Fortune Rice Bran Oil 2L,,,not_matched,https://luckystore.com/images/products/INV-0426.jpg,placeholder
INV-0427,Lifebouy Liquid Lemon Fresh 170ml,,,not_matched,https://luckystore.com/images/products/INV-0427.jpg,placeholder
INV-0428,Surf Excel 180g,,,not_matched,https://luckystore.com/images/products/INV-0428.jpg,placeholder
INV-0429,Diploma IFCMP 200g,,,not_matched,https://luckystore.com/images/products/INV-0429.jpg,placeholder
INV-0430,Katari C (Nobanno) Loose,,,not_matched,https://luckystore.com/images/products/INV-0430.jpg,placeholder
INV-0431,Miniket C (Nouka) Loose,,,not_matched,https://luckystore.com/images/products/INV-0431.jpg,placeholder
INV-0432,Lactogen 1350g,,,not_matched,https://luckystore.com/images/products/INV-0432.jpg,placeholder
INV-0433,Ispahani Mirzapore Tea Bag - 50p,,,not_matched,https://luckystore.com/images/products/INV-0433.jpg,placeholder
INV-0434,Foster Clarks Baking Powder - 225gm,Foster Clark's Baking Powder 225gm,1.000,auto_approved,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa95b5115075f231ecc912_Foster-Clarks-Baking-Powder-225gm_1_415.webp,shwapno_match_high
INV-0435,Knock Chocolate Cream,,,not_matched,https://luckystore.com/images/products/INV-0435.jpg,placeholder
INV-0436,Lactogen 2 350g,,,not_matched,https://luckystore.com/images/products/INV-0436.jpg,placeholder
INV-0437,Knock Milk Cream,,,not_matched,https://luckystore.com/images/products/INV-0437.jpg,placeholder
INV-0438,Lactogen 3 350g,,,not_matched,https://luckystore.com/images/products/INV-0438.jpg,placeholder
INV-0439,Knock Strawberry Cream,,,not_matched,https://luckystore.com/images/products/INV-0439.jpg,placeholder
INV-0440,Cerelac Stage IV Chicken 350g,,,not_matched,https://luckystore.com/images/products/INV-0440.jpg,placeholder
INV-0441,Dano Delight 200g,,,not_matched,https://luckystore.com/images/products/INV-0441.jpg,placeholder
INV-0442,Cerelace Stage 1 Three Fruits 350g,,,not_matched,https://luckystore.com/images/products/INV-0442.jpg,placeholder
INV-0443,Nescafe Classic 180g Jar,,,not_matched,https://luckystore.com/images/products/INV-0443.jpg,placeholder
INV-0444,Nescafe Classic 45g Jar,,,not_matched,https://luckystore.com/images/products/INV-0444.jpg,placeholder
INV-0445,Potatoes - alu,,,not_matched,https://luckystore.com/images/products/INV-0445.jpg,placeholder
INV-0446,Kellogs Chocos 250g,,,not_matched,https://luckystore.com/images/products/INV-0446.jpg,placeholder
INV-0447,Nimki Big,,,not_matched,https://luckystore.com/images/products/INV-0447.jpg,placeholder
INV-0448,Marks Powder 1000gm,,,not_matched,https://luckystore.com/images/products/INV-0448.jpg,placeholder
INV-0449,Bashundhara Pocket Tissue Wallet (Per Hanger),,,not_matched,https://luckystore.com/images/products/INV-0449.jpg,placeholder
INV-0450,Dano Power 500g,,,not_matched,https://luckystore.com/images/products/INV-0450.jpg,placeholder
INV-0451,Coffee Bite Jar,,,not_matched,https://luckystore.com/images/products/INV-0451.jpg,placeholder
INV-0452,Radhuni Shorisha Oil 250ml,Radhuni Mustard Oil 250ml,0.968,auto_approved,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/668134fef077212bd74ef289_Radhuni-Mustard-Oil-250ml_1_415.webp,shwapno_match_high
INV-0453,Regard Keora Water (Glass) - 200ml,,,not_matched,https://luckystore.com/images/products/INV-0453.jpg,placeholder
INV-0454,Kellogs Muesli Crunchy Fruit & Nut 500g,,,not_matched,https://luckystore.com/images/products/INV-0454.jpg,placeholder
INV-0455,Rangdhanu Mixed Herbs - 30g (Exp01.23),,,not_matched,https://luckystore.com/images/products/INV-0455.jpg,placeholder
INV-0456,Miniket Atob 25KG (Shonko),,,not_matched,https://luckystore.com/images/products/INV-0456.jpg,placeholder
INV-0457,Bellame Choco Little Cookies 240g,,,not_matched,https://luckystore.com/images/products/INV-0457.jpg,placeholder
INV-0458,Lifebouy Health Soap Lemon Fresh 150g,,,not_matched,https://luckystore.com/images/products/INV-0458.jpg,placeholder
INV-0459,Detos Nacho Cheese Chips 30g,,,not_matched,https://luckystore.com/images/products/INV-0459.jpg,placeholder
INV-0460,Lifebouy Health Soap Total 150g,,,not_matched,https://luckystore.com/images/products/INV-0460.jpg,placeholder
INV-0461,Go & Handsome Skin Cream Men 50g,,,not_matched,https://luckystore.com/images/products/INV-0461.jpg,placeholder
INV-0462,Rin Power White 200g,,,not_matched,https://luckystore.com/images/products/INV-0462.jpg,placeholder
INV-0463,Motor Daal,,,not_matched,https://luckystore.com/images/products/INV-0463.jpg,placeholder
INV-0464,Fortune Mustard Oil 5L,,,not_matched,https://luckystore.com/images/products/INV-0464.jpg,placeholder
INV-0465,Safari,,,not_matched,https://luckystore.com/images/products/INV-0465.jpg,placeholder
INV-0466,Nutrilife Cranberry 1L,,,not_matched,https://luckystore.com/images/products/INV-0466.jpg,placeholder
INV-0467,Bashundhara Paper Napkin 100 sheets,,,not_matched,https://luckystore.com/images/products/INV-0467.jpg,placeholder
INV-0468,Aril Chewing Gum Box 75pcs,,,not_matched,https://luckystore.com/images/products/INV-0468.jpg,placeholder
INV-0469,Kitkat 3 Finger,,,not_matched,https://luckystore.com/images/products/INV-0469.jpg,placeholder
INV-0470,Ginger - ada,Ginger (Ada) Imported,0.765,needs_review,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/66589b07ce597a2258f62b3a_Ginger-Ada-Imported_1_415.webp,shwapno_match_review
INV-0471,Dairy Milk 40gm,Cadbary Dairy Milk Chocolate 40gm,0.785,needs_review,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa969dd61902ef2307b43b_Cadbury-Dairy-Milk-Chocolate-523gm_1_415.webp,shwapno_match_review
INV-0472,Rupchanda Soyabean Oil 1L,,,not_matched,https://luckystore.com/images/products/INV-0472.jpg,placeholder
INV-0473,Nido Family Choice 500g Pouch,,,not_matched,https://luckystore.com/images/products/INV-0473.jpg,placeholder
INV-0474,Kitkat 1 Finger,,,not_matched,https://luckystore.com/images/products/INV-0474.jpg,placeholder
INV-0475,Taaqa Juice,,,not_matched,https://luckystore.com/images/products/INV-0475.jpg,placeholder
INV-0476,Nutrilife Mango Juice 160ML,,,not_matched,https://luckystore.com/images/products/INV-0476.jpg,placeholder
INV-0477,Nutrilife Orange Juice 160ML,,,not_matched,https://luckystore.com/images/products/INV-0477.jpg,placeholder
INV-0478,Marks Powder 8gm,,,not_matched,https://luckystore.com/images/products/INV-0478.jpg,placeholder
INV-0479,Aril Assorted Lollipop,,,not_matched,https://luckystore.com/images/products/INV-0479.jpg,placeholder
INV-0480,Pampers Sensitive Fragrance Free Baby Wipes - 52 Pieces,,,not_matched,https://luckystore.com/images/products/INV-0480.jpg,placeholder
INV-0481,Nescafe 3in1 14g sachet,,,not_matched,https://luckystore.com/images/products/INV-0481.jpg,placeholder
INV-0482,Maggi 496g (Masala Flavour),,,not_matched,https://luckystore.com/images/products/INV-0482.jpg,placeholder
INV-0483,Lentils - Masur Daal,,,not_matched,https://luckystore.com/images/products/INV-0483.jpg,placeholder
INV-0484,Salt,,,not_matched,https://luckystore.com/images/products/INV-0484.jpg,placeholder
INV-0485,Vanilla 1kg,,,not_matched,https://luckystore.com/images/products/INV-0485.jpg,placeholder
INV-0486,Pond Oil Control 50g,,,not_matched,https://luckystore.com/images/products/INV-0486.jpg,placeholder
INV-0487,Go & Handsome Facewash Men 100g,,,not_matched,https://luckystore.com/images/products/INV-0487.jpg,placeholder
INV-0488,Samyang Extreme Hot Chicken Ramen Noodles Cup - 70g,,,not_matched,https://luckystore.com/images/products/INV-0488.jpg,placeholder
INV-0489,Bashundhara Kitchen Towel,,,not_matched,https://luckystore.com/images/products/INV-0489.jpg,placeholder
INV-0490,Meridian Chicken Chips,,,not_matched,https://luckystore.com/images/products/INV-0490.jpg,placeholder
INV-0491,Transtec Backup 10w Pin,,,not_matched,https://luckystore.com/images/products/INV-0491.jpg,placeholder
INV-0492,Meridian Shrimp Chips,,,not_matched,https://luckystore.com/images/products/INV-0492.jpg,placeholder
INV-0493,Ponds White Beauty 100g,,,not_matched,https://luckystore.com/images/products/INV-0493.jpg,placeholder
INV-0494,Ponds Oil Control 100g,,,not_matched,https://luckystore.com/images/products/INV-0494.jpg,placeholder
INV-0495,Radhuni Murgi Mangsho 20gm,,,not_matched,https://luckystore.com/images/products/INV-0495.jpg,placeholder
INV-0496,Domex 500ml,,,not_matched,https://luckystore.com/images/products/INV-0496.jpg,placeholder
INV-0497,Eggs - Red (Loose),,,not_matched,https://luckystore.com/images/products/INV-0497.jpg,placeholder
INV-0501,Radhuni BBQ Masala 50gm,,,not_matched,https://luckystore.com/images/products/INV-0501.jpg,placeholder
INV-0502,Radhuni Chicken Tandoori 50gm,,,not_matched,https://luckystore.com/images/products/INV-0502.jpg,placeholder
INV-0503,Marks Powder 15gm,,,not_matched,https://luckystore.com/images/products/INV-0503.jpg,placeholder
INV-0504,AMA 3 in 1 Coffee Mix 14gm,,,not_matched,https://luckystore.com/images/products/INV-0504.jpg,placeholder
INV-0505,Seylon Cha Pata 250gm,,,not_matched,https://luckystore.com/images/products/INV-0505.jpg,placeholder
INV-0506,Lolly (lemon),,,not_matched,https://luckystore.com/images/products/INV-0506.jpg,placeholder
INV-0507,Chocolate Cone,,,not_matched,https://luckystore.com/images/products/INV-0507.jpg,placeholder
INV-0508,Lolly (orange),,,not_matched,https://luckystore.com/images/products/INV-0508.jpg,placeholder
INV-0509,Macho,,,not_matched,https://luckystore.com/images/products/INV-0509.jpg,placeholder
INV-0510,French Vanilla 1L,,,not_matched,https://luckystore.com/images/products/INV-0510.jpg,placeholder
INV-0511,Nescafe Creamy Latte 18g Sachet,,,not_matched,https://luckystore.com/images/products/INV-0511.jpg,placeholder
INV-0512,Nestea Ice Tea 18g,,,not_matched,https://luckystore.com/images/products/INV-0512.jpg,placeholder
INV-0513,Radhuni Panch Phoron 50gm,,,not_matched,https://luckystore.com/images/products/INV-0513.jpg,placeholder
INV-0514,Dove Cream Bar 90g,,,not_matched,https://luckystore.com/images/products/INV-0514.jpg,placeholder
INV-0515,Dove Cream Pink Bar 90g,,,not_matched,https://luckystore.com/images/products/INV-0515.jpg,placeholder
INV-0516,Crunchybar,,,not_matched,https://luckystore.com/images/products/INV-0516.jpg,placeholder
INV-0517,Ponds Daily 50g,,,not_matched,https://luckystore.com/images/products/INV-0517.jpg,placeholder
INV-0518,Jirashail 25KG (Nobanno),,,not_matched,https://luckystore.com/images/products/INV-0518.jpg,placeholder
INV-0519,Radhuni Roast Masala 35gm,,,not_matched,https://luckystore.com/images/products/INV-0519.jpg,placeholder
INV-0520,Fortune Mustard Oil 1L,,,not_matched,https://luckystore.com/images/products/INV-0520.jpg,placeholder
INV-0521,Rupchanda Chinigura Rice 1KG,,,not_matched,https://luckystore.com/images/products/INV-0521.jpg,placeholder
INV-0522,Rin Powder Power Bright 1kg,,,not_matched,https://luckystore.com/images/products/INV-0522.jpg,placeholder
INV-0523,Radhuni Gorom Masala 40gm,,,not_matched,https://luckystore.com/images/products/INV-0523.jpg,placeholder
INV-0524,Firni (cup),,,not_matched,https://luckystore.com/images/products/INV-0524.jpg,placeholder
INV-0525,Sneakers,,,not_matched,https://luckystore.com/images/products/INV-0525.jpg,placeholder
INV-0526,Lifebouy Liquid Care 170ml,,,not_matched,https://luckystore.com/images/products/INV-0526.jpg,placeholder
INV-0527,Nazirshail 25KG (Rahman),,,not_matched,https://luckystore.com/images/products/INV-0527.jpg,placeholder
INV-0528,Dairy Milk 10RS,,,not_matched,https://luckystore.com/images/products/INV-0528.jpg,placeholder
INV-0529,AMA Classic Coffee 1gm,,,not_matched,https://luckystore.com/images/products/INV-0529.jpg,placeholder
INV-0530,Nido 3+ 350g BiB,,,not_matched,https://luckystore.com/images/products/INV-0530.jpg,placeholder
INV-0531,Cerelac Stage V Multifruit 350g,,,not_matched,https://luckystore.com/images/products/INV-0531.jpg,placeholder
INV-0532,Cerelac Stage II Apply Cherry 350g,,,not_matched,https://luckystore.com/images/products/INV-0532.jpg,placeholder
INV-0533,Cerelac Stage II Chicken Scoop 350g,,,not_matched,https://luckystore.com/images/products/INV-0533.jpg,placeholder
INV-0534,Katari Atob 25KG (Rahman),,,not_matched,https://luckystore.com/images/products/INV-0534.jpg,placeholder
INV-0535,Rupchanda Soyabean Oil 2L,,,not_matched,https://luckystore.com/images/products/INV-0535.jpg,placeholder
INV-0536,Rupchanda Soyabean Oil 5L,,,not_matched,https://luckystore.com/images/products/INV-0536.jpg,placeholder
INV-0537,Nazirshail 25KG (Rahman),,,not_matched,https://luckystore.com/images/products/INV-0537.jpg,placeholder
INV-0538,Fortune Rice Bran Oil 5L,,,not_matched,https://luckystore.com/images/products/INV-0538.jpg,placeholder
INV-0539,Katari Atob (Rahman) Loose,,,not_matched,https://luckystore.com/images/products/INV-0539.jpg,placeholder
