Barcode,Name,Category,Cost,Price,Image URL
,"ACI Pure Maida 2kg","Baking Needs","",140,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa94e8115075f231ec5615_ACI-Pure-Maida-2kg_1_415.webp"
,"ACI Brown Atta 2kg","Baking Needs","",10,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa94f3115075f231ec5eaa_ACI-Brown-Atta-2kg_1_415.webp"
,"ACI Pure Atta 2kg","Baking Needs","",130,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa94d8115075f231ec4f8d_ACI-Pure-Atta-2kg_1_415.webp"
,"ACI Pure Chick Pea Bason 500gm","Baking Needs","",110,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa95d0115075f231ecca89_ACI-Pure-Chick-Pea-Bason-500gm_1_415.webp"
,"ACI Pure Maida 1kg","Baking Needs","",70,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa94d9115075f231ec4f95_ACI-Pure-Maida-1Kg_1_415.webp"
,"ACI Brown Atta 1kg","Baking Needs","",5,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa94df115075f231ec509a_ACI-Brown-Atta-1kg_1_415.webp"
,"ACI Pure Atta 1kg","Baking Needs","",60,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa94d8115075f231ec4f89_ACI-Pure-Atta-1Kg_1_415.webp"
,"ACI Pure Corn Flour 150gm","Baking Needs","",5,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa961b115075f231ecce4f_ACI-Pure-Corn-Flour-150gm_1_415.webp"
,"Teer Maida 2kg","Baking Needs","",140,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa94d9115075f231ec4f91_Teer-Maida-2Kg_1_415.webp"
,"Teer Whole Wheat Atta 2kg","Baking Needs","",140,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa94f0115075f231ec5bd1_Teer-Whole-Wheat-Atta-2kg_1_415.webp"
