Barcode,Name,Category,Cost,Price,Image URL
,"Maggi Healthy Soup Thai 35gm","Snacks","",55,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa9615d61902ef23078c25_Maggi-Healthy-Soup-Thai-35gm_1_415.webp"
,"Julie's Oat 25 Strawberry Biscuits 200gm","Snacks","",450,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/684e923e8b3a4ee750d4fa9d_Julies-Oat-25-Strawberry-Biscuits-200gm_1_415.webp"
,"Julie's Oat 25 Chocolate 200gm","Snacks","",450,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/66844d48f2321da2357f5fa5_Julies-Oat-25-Chocolate-200g_1_415.webp"
,"Maggi Healthy Soup Vegetable 25gm","Snacks","",50,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa9614d61902ef23078c21_Maggi-Healthy-Soup-Vegetable-25gm_1_415.webp"
,"Julie's Oat 25 Ten Grains Biscuits 200gm","Snacks","",450,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/66963bec414c61225be9c4fd_Julies-Oat-25-TenGrains-Biscuits-200g_1_415.webp"
,"Julie's Peanut Butter Sandwich Biscuit 180gm Malaysia","Snacks","",410,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/66844d4ff2321da2357f5fd2_Julies-P-Butter-Sandwich-Biscuit-180g-MY_1_415.webp"
,"Julie's Puff Sandwich Chedder Cheese Cream 180gm","Snacks","",400,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/66844d47f2321da2357f5f9f_Julies-Puff-Sandwich-C-Cheese-Cream-180g_1_415.webp"
,"Knorr Classic Thai Soup 28gm","Snacks","",55,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/67d2e1719b1b113f0bd56bb6_Knorr-Classic-Thai-Soup-28gm_1_415.webp"
,"Knorr Classic Chicken Corn Soup 24gm","Snacks","",55,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/67d2e00c9b1b113f0bd39f67_Knorr-Classic-Chicken-Corn-Soup-24gm_1_415.webp"
,"Julie's Choco More Sandwich Biscuit 132gm Malaysia","Snacks","",310,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/66963bf0414c61225be9c52a_Julies-Choco-M-Sandwich-Biscuit-132g-MY_1_415.webp"
,"Knorr Classic Hot & Sour Chicken Soup 31gm","Snacks","",55,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/67d2e0179b1b113f0bd3b027_Knorr-Classic-Hot-Sour-Chicken-Soup-31gm_1_415.webp"
,"Danisa Choco Cashew Butter Cookies 200gm DN","Snacks","",650,"https://d2t8nl1y0ie1km.cloudfront.net/images/default-product.webp"
,"Meiji Hello Panda Biscuits Chocolate Flavour 47gm","Snacks","",200,"https://d2t8nl1y0ie1km.cloudfront.net/images/default-product.webp"
,"Well Food Butter Cookies Biscuit 250gm","Snacks","",255,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/6728a2b83a11aefc405cc221_Well-Food-Butter-Cookies-Biscuit-250gm_1_415.webp"
,"Well Food Plain Toast 250gm","Snacks","",110,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/6853e11833549f984edc9fba_Well-Food-Plain-Toast-250gm_1_415.webp"
,"Cadbury Oreo Biscuit 108.55gm (Buy2 Get1 Free)","Snacks","",360,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa96b3d61902ef2307b547_Cadbury-Oreo-Biscuit-120gm-Buy2-Get1-Free_1_415.webp"
,"Fresh Chocolate Chip Cookies Biscuit 220(±)20gm","Snacks","",70,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa9719115075f231ecd0c0_Fresh-Chocolate-Chip-Cookies-Biscuit-25030gm_1_415.webp"
,"Fresh Fantasy Chocolate Filled Biscuit 75gm","Snacks","",65,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa971a115075f231ecd0c8_Fresh-Fantasy-Chocolate-Filled-Biscuit-75gm_1_415.webp"
