Barcode,Name,Category,Cost,Price,Image URL
,Kagzi (Lemon),Vegetables,,7,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa975ad61902ef2307c11a_Lemon-Kagzi_1_415.webp
,Fulcopy (Cauliflower),Vegetables,,45,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa976ad61902ef2307cefc_Cauliflower-Fulcopy_1_415.webp
,Lomba Lebu (Lemon Long),Vegetables,,7,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa976dd61902ef2307d184_Lemon-Long-Lomba-Lebu_1_415.webp
,Lebu Gol (Lemon Round),Vegetables,,8,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa976dd61902ef2307d1d7_Lemon-Round-Lebu-Gol_1_415.webp
,Apple Gala Premium,Fruits,,525,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/668d1a2c6465c458a3e0fbdd_Apple-Gala-Premium_1_415.webp
,Green Apple (Apple Golden Delicious),Fruits,,480,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/668d1a2c6465c458a3e0fbd5_Green-Apple-Apple-Golden-Delicious_1_415.webp
,Meher Shagor Kola (Banana ),Fruits,,12,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa975ed61902ef2307c4e6_Banana-Meher-Shagor-Kola_1_415.webp
,Chini Chompa (Banana) Yellow,Fruits,,6.5,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa9766d61902ef2307cb01_Banana-Chini-Chompa_1_415.webp
,Khezur (Dates) Iranian Maryam Loose,Fruits,,1595,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa9756d61902ef2307bd4c_Dates-Iranian-Maryam-Loose_1_415.webp
,Khezur (Dates) Egypt Mudjoel Loose,Fruits,,1840,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa9765d61902ef2307ca25_Mudjoel-Dates-Loose_1_415.webp
,Khezur (Dates) Dubai Dabbas Loose,Fruits,,675,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa9764d61902ef2307c9d2_Dates-Khezur-Dabbas-Loose_1_415.webp
,Khezur (Dates) Maryam Premium 500gm (Pack),Fruits,,930,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/67d7c79863084aa5c2f0ec49_Khezur-Dates-Maryam-Premium-Pack-500gm_1_415.webp
,Khezur (Dates) Kalmi Safawi Premium 500gm (Pack),Fruits,,785,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/67d7c79d63084aa5c2f0ec51_Khezur-Dates-Kalmi-Safawi-Premium-500gm-Pack_1_415.webp
