Barcode,Name,Category,Cost,Price,Image URL
,"ACI Aroma Pure Basmati Rice 1kg","Cooking Needs","",50,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/666014006c1b8d7d189908ce_ACI-Aroma-Pure-Basmati-Rice-1kg_1_415.webp"
,"ACI Pure Najirshail Rice 5kg","Cooking Needs","",20,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa94f4115075f231ec5f21_ACI-Pure-Premium-Najirshail-Rice-5Kg_1_415.webp"
,"ACI Pure Chinigura Rice 2kg","Cooking Needs","",30,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa94f2115075f231ec5d18_ACI-Pure-Chinigura-Rice-2kg_1_415.webp"
,"ACI Pure Chinigura Rice 1kg","Cooking Needs","",160,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa94d6115075f231ec4f79_ACI-Pure-Chinigura-Rice-1Kg_1_415.webp"
,"ACI Aroma Chinigura Rice 1kg","Cooking Needs","",20,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa94f6115075f231ec6039_ACI-Aroma-Chinigura-Rice-1kg_1_415.webp"
,"ACI Nutrilife Low Gi Rice 1kg","Cooking Needs","",20,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/675542914f05ba4721128668_2400616_1_415.webp"
,"Pran Nazirshail Rice 5kg","Cooking Needs","",480,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa94d7115075f231ec4f7d_Pran-Nazirshail-Rice-5Kg_1_415.webp"
,"Pran Chinigura Rice 2kg","Cooking Needs","",300,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa94d5115075f231ec4f6d_Pran-Chinigura-Rice-2Kg_1_415.webp"
,"Pran Chinigura Rice 1kg","Cooking Needs","",155,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa94d5115075f231ec4f69_Pran-Chinigura-Rice-1Kg_1_415.webp"
,"Chashi Chinigura Rice 2kg","Cooking Needs","",305,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa94ea115075f231ec5796_Chashi-Chinigura-Rice-2kg_1_415.webp"
,"Chashi Chinigura Rice 1kg","Cooking Needs","",155,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa94ea115075f231ec5762_Chashi-Chinigura-Rice-1kg_1_415.webp"
,"Rupchanda Najirshail Rice 5kg","Cooking Needs","",525,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa94f8115075f231ec6163_Rupchanda-Najirshail-Rice-5kg_1_415.webp"
,"Rupchanda Chinigura Rice 1kg","Cooking Needs","",20,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa94e8115075f231ec55c0_Rupchanda-Chinigura-Rice-1kg_1_415.webp"
,"ACI Aroma Mustard Oil 500ml","Cooking Needs","",20,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/6681353bf077212bd74ef558_ACI-Aroma-Mustard-Oil-500ml_1_415.webp"
,"ACI Pure Mustard Oil 500ml","Cooking Needs","",25,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa94db115075f231ec4fa9_ACI-Pure-Mustard-Oil-500ml_1_415.webp"
,"Radhuni Mustard Oil 250ml","Cooking Needs","",95,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/668134fef077212bd74ef289_Radhuni-Mustard-Oil-250ml_1_415.webp"
,"Pusti Mustard Oil 500ml","Cooking Needs","",20,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/66813515f077212bd74ef364_Pusti-Mustard-Oil-500ml_1_415.webp"
,"Fresh Soyabean Oil 2Ltr.","Cooking Needs","",378,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/6681350ff077212bd74ef33f_Fresh-Soyabean-Oil-2L_1_415.webp"
,"Pusti Soyabean Oil 5Ltr.","Cooking Needs","",922,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa94e4115075f231ec538b_Pusti-Soyabean-Oil-5L_1_415.webp"
,"Pusti Soyabean Oil 2Ltr.","Cooking Needs","",378,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/66813512f077212bd74ef353_Pusti-Soyabean-Oil-2L_1_415.webp"
,"Pusti Soyabean Oil 1Ltr.","Cooking Needs","",189,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/66813511f077212bd74ef34b_Pusti-Soyabean-Oil-1L_1_415.webp"
,"Teer Soyabean Oil 5Ltr.","Cooking Needs","",922,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa94d3115075f231ec4f55_Teer-Soyabean-Oil-5L_1_415.webp"
,"Teer Soyabean Oil 1Ltr.","Cooking Needs","",189,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/6681350cf077212bd74ef334_Teer-Soyabean-Oil-1L_1_415.webp"
,"Teer Soyabean Oil 2Ltr.","Cooking Needs","",378,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa94d3115075f231ec4f51_Teer-Soyabean-Oil-2L_1_415.webp"
,"Zero Cal Stevia 30 Sachets","Cooking Needs","",120,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/66844d54f2321da2357f5fee_Zero-Cal-Stevia-30-Sachets_1_415.webp"
,"Purnava Chinigo Natural Sweetener 30 Sachet","Cooking Needs","",120,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/66844d48f2321da2357f5fa9_Purnava-Chini-Go-N-Sweetener-30-Sachet_1_415.webp"
,"SIS White Sugar Cubes 454gm","Cooking Needs","",336,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/667d75796569b52bd37c1ff9_SIS-White-Sugar-Cubes-454g_1_415.webp"
,"SIS Low GI Sugar 350gm Singapore","Cooking Needs","",602,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/66817844380e8899e56cc7d2_SIS-Low-GI-Sugar-350gm-SIN_1_415.webp"
,"Moog Dal Loose Premium Kg","Cooking Needs","",130,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa94e0115075f231ec50d9_Moog-Dal-Loose_1_415.webp"
,"Moshur Dal Loose (Kangaroo) Premium Kg","Cooking Needs","",185,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa94e0115075f231ec511b_Moshur-Dal-Kangaroo_1_415.webp"
,"Boot Dal Loose- Premium Kg","Cooking Needs","",135,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa94e0115075f231ec510b_Boot-er-Dal-Premium_1_415.webp"
,"Deshi Moshur Dal Loose Premium Kg","Cooking Needs","",145,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa94e9115075f231ec5687_Deshi-Moshur-Dal-Loose_1_415.webp"
,"Moshur Dal Loose- Standard Kg","Cooking Needs","",5,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa94de115075f231ec4fd1_Moshur-Dal-Loose-Standard_1_415.webp"
,"Shwapno Khichuri Mix 1kg","Cooking Needs","",15,"https://d2t8nl1y0ie1km.cloudfront.net/images/default-product.webp"
,"Radhuni Borhani Masala 50gm","Cooking Needs","",40,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa95b1115075f231ecc8ea_Radhuni-Borhani-Masala-50gm_1_415.webp"
,"Radhuni Chotpoti Masala 50gm","Cooking Needs","",50,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa95b1115075f231ecc8ee_Radhuni-Chotpoti-Masala-50gm_1_415.webp"
,"Radhuni Fish Curry Masala 100gm","Cooking Needs","",80,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa95b2115075f231ecc8f2_Radhuni-Fish-Curry-Masala-100gm_1_415.webp"
,"Radhuni Haleem Mix 200gm","Cooking Needs","",70,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa95b2115075f231ecc8f6_Radhuni-Haleem-Mix-200gm_1_415.webp"
,"Pran Haleem Mix 200gm","Cooking Needs","",70,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa95b3115075f231ecc8fa_Pran-Haleem-Mix-200gm_1_415.webp"
,"Radhuni Kabab Masala 50gm","Cooking Needs","",100,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa95b3115075f231ecc8fe_Radhuni-Kabab-Masala-50gm_1_415.webp"
,"Radhuni Kheer Mix 150gm","Cooking Needs","",70,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/67dfa1732d40def2c1b7372d_Radhuni-Kheer-Mix-150gm_1_415.webp"
,"Radhuni Meat Curry Masala 100gm","Cooking Needs","",95,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa95b4115075f231ecc906_Radhuni-Meat-Curry-Masala-100gm_1_415.webp"
,"ACI Pure Meat Masala 20gm","Cooking Needs","",20,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa95b4115075f231ecc90a_ACI-Pure-Meat-Curry-Masala-20gm_1_415.webp"
,"ACI Pure Coriander (Dhonia) Powder 100gm","Cooking Needs","",60,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/6824744aa67440935db01ba0_ACI-Pure-Coriander-Dhonia-Powder-100gm_1_415.webp"
,"ACI Pure Coriander (Dhonia) Powder 200gm","Cooking Needs","",25,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/6824744ea67440935db02075_ACI-Pure-Coriander-Dhonia-Powder-200gm_1_415.webp"
,"Radhuni Coriander (Dhonia) Powder 100gm","Cooking Needs","",60,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa95b9115075f231ecc942_Radhuni-Coriander-Dhonia-Powder-100g_1_415.webp"
