Barcode,Name,Category,Cost,Price,Image URL
,"Saad Hot Tomato Sauce 500gm","Sauces & Pickles","",15,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa961f115075f231ecce77_Saad-Hot-Tomato-Sauce-500gm_1_415.webp"
,"Saad Tomato Sauce 340gm","Sauces & Pickles","",10,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa961e115075f231ecce73_Saad-Tomato-Sauce-340gm_1_415.webp"
,"American Garden BBQ Sauce 510gm","Sauces & Pickles","",645,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa95d0115075f231ecca8d_American-Garden-BBQ-Sauce-510gm_1_415.webp"
,"Ragu Pizza Sauce 396gm","Sauces & Pickles","",475,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa95e2115075f231eccb65_Ragu-Pizza-Sauce-396gm_1_415.webp"
,"MJ's Dijon Mustard 370ml AE","Sauces & Pickles","",450,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/667d75716569b52bd37c1fb5_MJs-Dijon-Mustard-370ml-AE_1_415.webp"
,"Umami BBQ Sauce 300ml","Sauces & Pickles","",275,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/66826a40ed04c1252b7bec8f_Umami-BBQ-Sauce-300ml_1_415.webp"
,"Ahmed Soya Sauce 250gm Small","Sauces & Pickles","",90,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa95b7115075f231ecc92a_Ahmed-Soya-Sauce-250gm_1_415.webp"
,"BD Food Soya Sauce 250ml","Sauces & Pickles","",85,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa95d6115075f231eccacd_BD-Food-Soya-Sauce-250ml_1_415.webp"
,"Hibiscus Tomato Paste 425gm (Can) China","Sauces & Pickles","",215,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/6728a2783a11aefc405c87af_Hibiscus-Tomato-Paste-425gm-Can_1_415.webp"
,"Ahmed Tomato Ketchup 340gm","Sauces & Pickles","",125,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/6728a1c8870366949a0426f1_Ahmed-Tomato-Ketchup-340gm_1_415.webp"
,"Ahmed Tomato Sauce 340gm L","Sauces & Pickles","",125,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/6728a1c9870366949a0426fa_Ahmed-Tomato-Sauce-340gm-L_1_415.webp"
,"Suree Sweet Chilli Dipping Sauce 295ml","Sauces & Pickles","",375,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/6728a1cf870366949a04274d_Suree-Sweet-Chilli-Dipping-Sauce-295ml_1_415.webp"
,"Thai Choice Sriracha Chilli Garlic Sauce 200gm","Sauces & Pickles","",295,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/6728a1e1870366949a042944_Thai-Choice-Sriracha-Chilli-Garlic-Sauce-200gm_1_415.webp"
,"Sajeeb Tomato Ketchup 1kg","Sauces & Pickles","",300,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/6728a1f5870366949a042b04_Sajeeb-Tomato-Ketchup-1kg_1_415.webp"
,"Kewpie Half Salad Dressing Fat 50% Off 310ml","Sauces & Pickles","",529,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/6728a1f7870366949a042b0c_Kewpie-Half-Salad-Dressing-Fat-50-Off-310ml_1_415.webp"
,"Kewpie Dressing Thousand Island 210ml","Sauces & Pickles","",469,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/6728a1f8870366949a042b18_Kewpie-Dressing-Thousand-Island-210ml_1_415.webp"
,"Kewpie Dressing Sesame Soy Sauce 210ml","Sauces & Pickles","",469,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/6728a25a3a11aefc405c6b37_Kewpie-Dressing-Sesame-Soy-Sauce-210ml_1_415.webp"
,"Kewpie Dressing Hot Spicy 210ml","Sauces & Pickles","",469,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/6728a25b3a11aefc405c6d91_Kewpie-Dressing-Hot-Spicy-210ml_1_415.webp"
,"Kewpie Dressing Caesar 210ml","Sauces & Pickles","",469,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/6728a25b3a11aefc405c6e00_Kewpie-Dressing-Caesar-210ml_1_415.webp"
,"Kewpie Tartar Sauce 130ml","Sauces & Pickles","",400,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/6728a25d3a11aefc405c7006_Kewpie-Tartar-Sauce-130ml_1_415.webp"
,"ACI Pure Olive Pickle 400gm","Sauces & Pickles","",15,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/67b75819e128065031f2520f_ACI-Pure-Olive-Pickle-400gm_1_415.webp"
,"Pran Tatul Chutney 300gm","Sauces & Pickles","",130,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/6728a1ed870366949a042a9e_Pran-Tatul-Chutney-300gm_1_415.webp"
,"ACI Pure Mixed Pickle 400gm","Sauces & Pickles","",10,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/67b7581ee128065031f2538d_ACI-Pure-Mixed-Pickle-400gm_1_415.webp"
,"Barilla Arrabbiata Tomato Sauce 400gm","Sauces & Pickles","",649,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/6728a1ea870366949a042a65_Barilla-Arrabbiata-Tomato-Sauce-400gm_1_415.webp"
,"Barilla Basilica Tomato Sauce 400gm","Sauces & Pickles","",649,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/6728a1ec870366949a042a92_Barilla-Basilica-Tomato-Sauce-400gm_1_415.webp"
,"Remia Garlic Sauce 250ml","Sauces & Pickles","",330,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/6728a1d6870366949a0428aa_Remia-Garlic-Sauce-250ml_1_415.webp"
,"ACI Pure Tomato Ketchup 340gm","Sauces & Pickles","",110,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/6728a2753a11aefc405c8523_ACI-Pure-Tomato-Ketchup-340gm_1_415.webp"
,"Discovery Organic A.Cider Vinegar 250ml","Sauces & Pickles","",490,"https://d2t8nl1y0ie1km.cloudfront.net/images/default-product.webp"
,"Sriracha H.Chilli Sauce Thaiger 440ml TH","Sauces & Pickles","",690,"https://d2t8nl1y0ie1km.cloudfront.net/images/default-product.webp"
,"Kepie Honey Mustard Sauce 130ml","Sauces & Pickles","",400,"https://d2t8nl1y0ie1km.cloudfront.net/images/default-product.webp"
,"MJs Mayochup Sauce 310ml AE","Sauces & Pickles","",325,"https://d2t8nl1y0ie1km.cloudfront.net/images/default-product.webp"
,"Ahmed Chilli Sauce 1000gm","Sauces & Pickles","",310,"https://d2t8nl1y0ie1km.cloudfront.net/images/default-product.webp"
,"Ahmed White Vinegar 500ml(L)","Sauces & Pickles","",70,"https://d2t8nl1y0ie1km.cloudfront.net/images/default-product.webp"
,"Ahmed Tomato Sauce Squeezy 500gm","Sauces & Pickles","",20,"https://d2t8nl1y0ie1km.cloudfront.net/images/default-product.webp"
,"ACI Pure Aloo Bukhara Pickle 400gm","Sauces & Pickles","",320,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/6852b08f866c4159bfdc0f65_ACI-Pure-Aloo-Bukhara-Pickle-400gm_1_415.webp"
,"Ruchi Alu Bukhara Pickle 400gm","Sauces & Pickles","",320,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/683414bf356a239435abd2c0_Ruchi-Alu-Bukhara-Pickle-400gm_1_415.webp"
